SYMBOL,COMPANY_NAME,SERIES,SOURCE
TCPLPACK.NS,TCPL Packaging Limited,EQ,CACHED_NSE_ALL
TCS.NS,Tata Consultancy Services Limited,EQ,CACHED_NSE_ALL
TDPOWERSYS.NS,TD Power Systems Limited,EQ,CACHED_NSE_ALL
TEAMGTY.NS,Team India Guaranty Limited,EQ,CACHED_NSE_ALL
TEAMLEASE.NS,Teamlease Services Limited,EQ,CACHED_NSE_ALL
TECHM.NS,Tech Mahindra Limited,EQ,CACHED_NSE_ALL
TECHNOE.NS,Techno Electric & Engineering Company Limited,EQ,CACHED_NSE_ALL
TECHNVISN.NS,TechNVision Ventures Limited,EQ,CACHED_NSE_ALL
TECILCHEM.NS,TECIL Chemicals and Hydro Power Limited,EQ,CACHED_NSE_ALL
TEGA.NS,Tega Industries Limited,EQ,CACHED_NSE_ALL
TEJASNET.NS,Tejas Networks Limited,EQ,CACHED_NSE_ALL
TEMBO.NS,Tembo Global Industries Limited,EQ,CACHED_NSE_ALL
TENNIND.NS,Tenneco Clean Air India Limited,EQ,CACHED_NSE_ALL
TERASOFT.NS,Tera Software Limited,EQ,CACHED_NSE_ALL
TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,EQ,CACHED_NSE_ALL
TEXMOPIPES.NS,Texmo Pipes and Products Limited,EQ,CACHED_NSE_ALL
TEXRAIL.NS,Texmaco Rail & Engineering Limited,EQ,CACHED_NSE_ALL
TFCILTD.NS,Tourism Finance Corporation of India Limited,EQ,CACHED_NSE_ALL
TGBHOTELS.NS,TGB Banquets And Hotels Limited,EQ,CACHED_NSE_ALL
THACKER.NS,Thacker & Company Limited,BE,CACHED_NSE_ALL
THAKDEV.NS,Thakkers Developers Limited,EQ,CACHED_NSE_ALL
THANGAMAYL.NS,Thangamayil Jewellery Limited,EQ,CACHED_NSE_ALL
THEINVEST.NS,The Investment Trust Of India Limited,EQ,CACHED_NSE_ALL
THEJO.NS,Thejo Engineering Limited,EQ,CACHED_NSE_ALL
THELEELA.NS,Leela Palaces Hotels & Resorts Limited,EQ,CACHED_NSE_ALL
THEMISMED.NS,Themis Medicare Limited,EQ,CACHED_NSE_ALL
THERMAX.NS,Thermax Limited,EQ,CACHED_NSE_ALL
THOMASCOOK.NS,Thomas Cook  (India)  Limited,EQ,CACHED_NSE_ALL
THOMASCOTT.NS,Thomas Scott (India) Limited,EQ,CACHED_NSE_ALL
THYROCARE.NS,Thyrocare Technologies Limited,EQ,CACHED_NSE_ALL
TI.NS,Tilaknagar Industries Limited,EQ,CACHED_NSE_ALL
TICL.NS,Twamev Construction and Infrastructure Limited,EQ,CACHED_NSE_ALL
TIGERLOGS.NS,Tiger Logistics (India) Limited,BE,CACHED_NSE_ALL
TIIL.NS,Technocraft Industries (India) Limited,EQ,CACHED_NSE_ALL
TIINDIA.NS,Tube Investments of India Limited,EQ,CACHED_NSE_ALL
TIJARIA.NS,Tijaria Polypipes Limited,EQ,CACHED_NSE_ALL
TIL.NS,TIL Limited,EQ,CACHED_NSE_ALL
TIMETECHNO.NS,Time Technoplast Limited,EQ,CACHED_NSE_ALL
TIMEX.NS,Timex Group India Limited,EQ,CACHED_NSE_ALL
TIMKEN.NS,Timken India Limited,EQ,CACHED_NSE_ALL
TINNARUBR.NS,Tinna Rubber and Infrastructure Limited,EQ,CACHED_NSE_ALL
TIPSFILMS.NS,Tips Films Limited,EQ,CACHED_NSE_ALL
TIPSMUSIC.NS,Tips Music Limited,EQ,CACHED_NSE_ALL
TIRUMALCHM.NS,Thirumalai Chemicals Limited,EQ,CACHED_NSE_ALL
TIRUPATIFL.NS,Tirupati Forge Limited,BE,CACHED_NSE_ALL
TITAGARH.NS,TITAGARH RAIL SYSTEMS LIMITED,EQ,CACHED_NSE_ALL
TITAN.NS,Titan Company Limited,EQ,CACHED_NSE_ALL
TMB.NS,Tamilnad Mercantile Bank Limited,EQ,CACHED_NSE_ALL
TMCV.NS,Tata Motors Limited,EQ,CACHED_NSE_ALL
TMPV.NS,Tata Motors Passenger Vehicles Limited,EQ,CACHED_NSE_ALL
TNPETRO.NS,Tamilnadu PetroProducts Limited,EQ,CACHED_NSE_ALL
TNPL.NS,Tamil Nadu Newsprint & Papers Limited,EQ,CACHED_NSE_ALL
TNTELE.NS,Tamilnadu Telecommunication Limited,EQ,CACHED_NSE_ALL
TOKYOPLAST.NS,Tokyo Plast International Limited,BE,CACHED_NSE_ALL
TOLINS.NS,Tolins Tyres Limited,EQ,CACHED_NSE_ALL
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,EQ,CACHED_NSE_ALL
TORNTPOWER.NS,Torrent Power Limited,EQ,CACHED_NSE_ALL
TOTAL.NS,Total Transport Systems Limited,EQ,CACHED_NSE_ALL
TOUCHWOOD.NS,Touchwood Entertainment Limited,EQ,CACHED_NSE_ALL
TPHQ.NS,Teamo Productions HQ Limited,EQ,CACHED_NSE_ALL
TPLPLASTEH.NS,TPL Plastech Limited,EQ,CACHED_NSE_ALL
TRACXN.NS,Tracxn Technologies Limited,EQ,CACHED_NSE_ALL
TRANSPEK.NS,Transpek Industry Limited,EQ,CACHED_NSE_ALL
TRANSRAILL.NS,Transrail Lighting Limited,EQ,CACHED_NSE_ALL
TRANSWORLD.NS,TRANSWORLD SHIPPING LINES LIMITED,BE,CACHED_NSE_ALL
TRAVELFOOD.NS,Travel Food Services Limited,EQ,CACHED_NSE_ALL
TREEHOUSE.NS,Tree House Education & Accessories Limited,EQ,CACHED_NSE_ALL
TREJHARA.NS,TREJHARA SOLUTIONS LIMITED,EQ,CACHED_NSE_ALL
TREL.NS,Transindia Real Estate Limited,EQ,CACHED_NSE_ALL
TRENT.NS,Trent Limited,EQ,CACHED_NSE_ALL
TRF.NS,TRF Limited,EQ,CACHED_NSE_ALL
TRIDENT.NS,Trident Limited,EQ,CACHED_NSE_ALL
TRIGYN.NS,Trigyn Technologies Limited,EQ,CACHED_NSE_ALL
TRITURBINE.NS,Triveni Turbine Limited,EQ,CACHED_NSE_ALL
TRIVENI.NS,Triveni Engineering & Industries Limited,EQ,CACHED_NSE_ALL
TRU.NS,TruCap Finance Limited,EQ,CACHED_NSE_ALL
TRUALT.NS,TruAlt Bioenergy Limited,EQ,CACHED_NSE_ALL
TSFINV.NS,TSF INVESTMENTS LIMITED,EQ,CACHED_NSE_ALL
TTKHLTCARE.NS,TTK Healthcare Limited,EQ,CACHED_NSE_ALL
TTKPRESTIG.NS,TTK Prestige Limited,EQ,CACHED_NSE_ALL
TTL.NS,T T Limited,EQ,CACHED_NSE_ALL
TTML.NS,Tata Teleservices (Maharashtra) Limited,EQ,CACHED_NSE_ALL
TVSELECT.NS,TVS Electronics Limited,EQ,CACHED_NSE_ALL
TVSHLTD.NS,TVS Holdings Limited,EQ,CACHED_NSE_ALL
TVSMOTOR.NS,TVS Motor Company Limited,EQ,CACHED_NSE_ALL
TVSSCS.NS,TVS Supply Chain Solutions Limited,EQ,CACHED_NSE_ALL
TVSSRICHAK.NS,TVS Srichakra Limited,EQ,CACHED_NSE_ALL
TVTODAY.NS,TV Today Network Limited,EQ,CACHED_NSE_ALL
TVVISION.NS,TV Vision Limited,EQ,CACHED_NSE_ALL
UBL.NS,United Breweries Limited,EQ,CACHED_NSE_ALL
UCAL.NS,UCAL LIMITED,EQ,CACHED_NSE_ALL
UCOBANK.NS,UCO Bank,EQ,CACHED_NSE_ALL
UDS.NS,Updater Services Limited,EQ,CACHED_NSE_ALL
UEL.NS,Ujaas Energy Limited,EQ,CACHED_NSE_ALL
UFBL.NS,United Foodbrands Limited,EQ,CACHED_NSE_ALL
UFLEX.NS,UFLEX Limited,EQ,CACHED_NSE_ALL
UFO.NS,UFO Moviez India Limited,EQ,CACHED_NSE_ALL
UGARSUGAR.NS,The Ugar Sugar Works Limited,EQ,CACHED_NSE_ALL
UGROCAP.NS,Ugro Capital Limited,EQ,CACHED_NSE_ALL
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,EQ,CACHED_NSE_ALL
ULTRACEMCO.NS,UltraTech Cement Limited,EQ,CACHED_NSE_ALL
ULTRAMAR.NS,Ultramarine & Pigments Limited,EQ,CACHED_NSE_ALL
UMAEXPORTS.NS,Uma Exports Limited,BE,CACHED_NSE_ALL
UMESLTD.NS,Usha Martin Education & Solutions Limited,BE,CACHED_NSE_ALL
UMIYA-MRO.NS,UMIYA BUILDCON LIMITED,EQ,CACHED_NSE_ALL
UNICHEMLAB.NS,Unichem Laboratories Limited,EQ,CACHED_NSE_ALL
UNIDT.NS,United Drilling Tools Limited,BE,CACHED_NSE_ALL
UNIECOM.NS,Unicommerce Esolutions Limited,EQ,CACHED_NSE_ALL
UNIENTER.NS,Uniphos Enterprises Limited,EQ,CACHED_NSE_ALL
UNIINFO.NS,Uniinfo Telecom Services Limited,BE,CACHED_NSE_ALL
UNIMECH.NS,Unimech Aerospace and Manufacturing Limited,EQ,CACHED_NSE_ALL
UNIONBANK.NS,Union Bank of India,EQ,CACHED_NSE_ALL
UNIPARTS.NS,Uniparts India Limited,EQ,CACHED_NSE_ALL
UNITDSPR.NS,United Spirits Limited,EQ,CACHED_NSE_ALL
UNITECH.NS,Unitech Limited,EQ,CACHED_NSE_ALL
UNITEDPOLY.NS,United Polyfab Gujarat Limited,BE,CACHED_NSE_ALL
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,EQ,CACHED_NSE_ALL
UNIVASTU.NS,Univastu India Limited,EQ,CACHED_NSE_ALL
UNIVCABLES.NS,Universal Cables Limited,EQ,CACHED_NSE_ALL
UNIVPHOTO.NS,Universus Photo Imagings Limited,BE,CACHED_NSE_ALL
UNOMINDA.NS,UNO Minda Limited,EQ,CACHED_NSE_ALL
UPL.NS,UPL Limited,EQ,CACHED_NSE_ALL
URAVIDEF.NS,Uravi Defence and Technology Limited,EQ,CACHED_NSE_ALL
URBANCO.NS,Urban Company Limited,EQ,CACHED_NSE_ALL
URJA.NS,Urja Global Limited,EQ,CACHED_NSE_ALL
USHAMART.NS,Usha Martin Limited,EQ,CACHED_NSE_ALL
USK.NS,Udayshivakumar Infra Limited,EQ,CACHED_NSE_ALL
UTIAMC.NS,UTI Asset Management Company Limited,EQ,CACHED_NSE_ALL
UTKARSHBNK.NS,Utkarsh Small Finance Bank Limited,EQ,CACHED_NSE_ALL
UTLSOLAR.NS,Fujiyama Power Systems Limited,EQ,CACHED_NSE_ALL
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,EQ,CACHED_NSE_ALL
UYFINCORP.NS,U. Y. Fincorp Limited,EQ,CACHED_NSE_ALL
V2RETAIL.NS,V2 Retail Limited,EQ,CACHED_NSE_ALL
VADILALIND.NS,Vadilal Industries Limited,EQ,CACHED_NSE_ALL
VAIBHAVGBL.NS,Vaibhav Global Limited,EQ,CACHED_NSE_ALL
VAISHALI.NS,Vaishali Pharma Limited,BE,CACHED_NSE_ALL
VAKRANGEE.NS,Vakrangee Limited,EQ,CACHED_NSE_ALL
VALIANTLAB.NS,Valiant Laboratories Limited,BE,CACHED_NSE_ALL
VALIANTORG.NS,Valiant Organics Limited,BE,CACHED_NSE_ALL
VAML.NS,Vedanta Aluminium Metal Limited,BE,CACHED_NSE_ALL
VARDHACRLC.NS,Vardhman Acrylics Limited,EQ,CACHED_NSE_ALL
VARDMNPOLY.NS,Vardhman Polytex Limited,EQ,CACHED_NSE_ALL
VARROC.NS,Varroc Engineering Limited,EQ,CACHED_NSE_ALL
VASCONEQ.NS,Vascon Engineers Limited,BE,CACHED_NSE_ALL
VASWANI.NS,Vaswani Industries Limited,EQ,CACHED_NSE_ALL
VBL.NS,Varun Beverages Limited,EQ,CACHED_NSE_ALL
VCL.NS,Vaxtex Cotfab Limited,EQ,CACHED_NSE_ALL
VEDL.NS,Vedanta Limited,EQ,CACHED_NSE_ALL
VEDPOWER.NS,Vedanta Power Limited,BE,CACHED_NSE_ALL
VEEDOL.NS,Veedol Corporation Limited,EQ,CACHED_NSE_ALL
VELJAN.NS,Veljan Denison Limited,EQ,CACHED_NSE_ALL
VENKEYS.NS,Venky's (India) Limited,EQ,CACHED_NSE_ALL
VENTIVE.NS,Ventive Hospitality Limited,EQ,CACHED_NSE_ALL
VENUSPIPES.NS,Venus Pipes & Tubes Limited,EQ,CACHED_NSE_ALL
VENUSREM.NS,Venus Remedies Limited,BE,CACHED_NSE_ALL
VERANDA.NS,Veranda Learning Solutions Limited,EQ,CACHED_NSE_ALL
VERTOZ.NS,Vertoz Limited,BE,CACHED_NSE_ALL
VESUVIUS.NS,Vesuvius India Limited,EQ,CACHED_NSE_ALL
VETO.NS,Veto Switchgears And Cables Limited,BE,CACHED_NSE_ALL
VGL.NS,VARVEE GLOBAL LIMITED,EQ,CACHED_NSE_ALL
VGUARD.NS,V-Guard Industries Limited,EQ,CACHED_NSE_ALL
VHL.NS,Vardhman Holdings Limited,EQ,CACHED_NSE_ALL
VHLTD.NS,Viceroy Hotels Limited,BE,CACHED_NSE_ALL
VIDHIING.NS,Vidhi Specialty Food Ingredients Limited,EQ,CACHED_NSE_ALL
VIDYAWIRES.NS,Vidya Wires Limited,EQ,CACHED_NSE_ALL
VIJAYA.NS,Vijaya Diagnostic Centre Limited,EQ,CACHED_NSE_ALL
VIJIFIN.NS,Viji Finance Limited,BE,CACHED_NSE_ALL
VIKASECO.NS,Vikas EcoTech Limited,EQ,CACHED_NSE_ALL
VIKASLIFE.NS,Vikas Lifecare Limited,EQ,CACHED_NSE_ALL
VIKRAMSOLR.NS,Vikram Solar Limited,BE,CACHED_NSE_ALL
VIKRAN.NS,Vikran Engineering Limited,EQ,CACHED_NSE_ALL
VIMTALABS.NS,Vimta Labs Limited,EQ,CACHED_NSE_ALL
VINATIORGA.NS,Vinati Organics Limited,EQ,CACHED_NSE_ALL
VINCOFE.NS,Vintage Coffee And Beverages Limited,EQ,CACHED_NSE_ALL
VINDHYATEL.NS,Vindhya Telelinks Limited,EQ,CACHED_NSE_ALL
VINEETLAB.NS,Vineet Laboratories Limited,BE,CACHED_NSE_ALL
VINNY.NS,Vinny Overseas Limited,EQ,CACHED_NSE_ALL
VINYLINDIA.NS,Vinyl Chemicals (India) Limited,EQ,CACHED_NSE_ALL
VIPCLOTHNG.NS,VIP Clothing Limited,BE,CACHED_NSE_ALL
VIPIND.NS,VIP Industries Limited,EQ,CACHED_NSE_ALL
VIPULLTD.NS,Vipul Limited,EQ,CACHED_NSE_ALL
VIRINCHI.NS,Virinchi Limited,EQ,CACHED_NSE_ALL
VISACHROME.NS,VISA Chrome Limited,BE,CACHED_NSE_ALL
VISAKAIND.NS,Visaka Industries Limited,EQ,CACHED_NSE_ALL
VISHNU.NS,Vishnu Chemicals Limited,EQ,CACHED_NSE_ALL
VISHWARAJ.NS,Vishwaraj Sugar Industries Limited,EQ,CACHED_NSE_ALL
VISL.NS,Vedanta Iron and Steel Limited,BE,CACHED_NSE_ALL
VITAL.NS,Vital Chemtech Limited,BE,CACHED_NSE_ALL
VIVIANA.NS,Viviana Power Tech Limited,BE,CACHED_NSE_ALL
VIVIDHA.NS,Visagar Polytex Limited,EQ,CACHED_NSE_ALL
VIVIMEDLAB.NS,Vivimed Labs Limited,BE,CACHED_NSE_ALL
VIYASH.NS,Viyash Scientific Limited,EQ,CACHED_NSE_ALL
VLEGOV.NS,VL E-Governance & IT Solutions Limited,BE,CACHED_NSE_ALL
VLSFINANCE.NS,VLS Finance Limited,EQ,CACHED_NSE_ALL
VMART.NS,V-Mart Retail Limited,EQ,CACHED_NSE_ALL
VMM.NS,Vishal Mega Mart Limited,EQ,CACHED_NSE_ALL
VMSTMT.NS,VMS TMT Limited,BE,CACHED_NSE_ALL
VOGL.NS,Vedanta Oil and Gas Limited,BE,CACHED_NSE_ALL
VOLTAMP.NS,Voltamp Transformers Limited,EQ,CACHED_NSE_ALL
VOLTAS.NS,Voltas Limited,EQ,CACHED_NSE_ALL
VPRPL.NS,Vishnu Prakash R Punglia Limited,BE,CACHED_NSE_ALL
VRAJ.NS,Vraj Iron and Steel Limited,EQ,CACHED_NSE_ALL
VRLLOG.NS,VRL Logistics Limited,EQ,CACHED_NSE_ALL
VSSL.NS,Vardhman Special Steels Limited,EQ,CACHED_NSE_ALL
VSTIND.NS,VST Industries Limited,EQ,CACHED_NSE_ALL
VSTL.NS,Vibhor Steel Tubes Limited,EQ,CACHED_NSE_ALL
VSTTILLERS.NS,V.S.T Tillers Tractors Limited,EQ,CACHED_NSE_ALL
VTL.NS,Vardhman Textiles Limited,EQ,CACHED_NSE_ALL
WAAREEENER.NS,Waaree Energies Limited,EQ,CACHED_NSE_ALL
WAAREEINDO.NS,Indosolar Limited,EQ,CACHED_NSE_ALL
WAAREERTL.NS,Waaree Renewable Technologies Limited,EQ,CACHED_NSE_ALL
WABAG.NS,VA Tech Wabag Limited,EQ,CACHED_NSE_ALL
WAKEFIT.NS,Wakefit Innovations Limited,EQ,CACHED_NSE_ALL
WALCHANNAG.NS,Walchandnagar Industries Limited,EQ,CACHED_NSE_ALL
WANBURY.NS,Wanbury Limited,EQ,CACHED_NSE_ALL
WCIL.NS,Western Carriers (India) Limited,EQ,CACHED_NSE_ALL
WEALTH.NS,Wealth First Portfolio Managers Limited,EQ,CACHED_NSE_ALL
WEBELSOLAR.NS,Websol Energy System Limited,EQ,CACHED_NSE_ALL
WEIZMANIND.NS,Weizmann Limited,EQ,CACHED_NSE_ALL
WEL.NS,Wonder Electricals Limited,EQ,CACHED_NSE_ALL
WELCORP.NS,Welspun Corp Limited,EQ,CACHED_NSE_ALL
WELENT.NS,Welspun Enterprises Limited,EQ,CACHED_NSE_ALL
WELINV.NS,Welspun Investments and Commercials Limited,BE,CACHED_NSE_ALL
WELSPLSOL.NS,Welspun Specialty Solutions Limited,EQ,CACHED_NSE_ALL
WELSPUNLIV.NS,Welspun Living Limited,EQ,CACHED_NSE_ALL
WENDT.NS,Wendt (India) Limited,EQ,CACHED_NSE_ALL
WESTLIFE.NS,WESTLIFE FOODWORLD LIMITED,EQ,CACHED_NSE_ALL
WEWIN.NS,WE WIN LIMITED,BE,CACHED_NSE_ALL
WEWORK.NS,WeWork India Management Limited,EQ,CACHED_NSE_ALL
WHEELS.NS,Wheels India Limited,EQ,CACHED_NSE_ALL
WHIRLPOOL.NS,Whirlpool of India Limited,EQ,CACHED_NSE_ALL
WILLAMAGOR.NS,Williamson Magor & Company Limited,EQ,CACHED_NSE_ALL
WINDLAS.NS,Windlas Biotech Limited,EQ,CACHED_NSE_ALL
WINDMACHIN.NS,Windsor Machines Limited,EQ,CACHED_NSE_ALL
WINSOME.NS,Winsome Yarns Limited,BZ,CACHED_NSE_ALL
WIPL.NS,The Western India Plywoods Limited,EQ,CACHED_NSE_ALL
WIPRO.NS,Wipro Limited,EQ,CACHED_NSE_ALL
WOCKPHARMA.NS,Wockhardt Limited,EQ,CACHED_NSE_ALL
WONDERLA.NS,Wonderla Holidays Limited,EQ,CACHED_NSE_ALL
WORTHPERI.NS,Worth Peripherals Limited,EQ,CACHED_NSE_ALL
WPIL.NS,WPIL Limited,EQ,CACHED_NSE_ALL
WSI.NS,W S Industries (I) Limited,EQ,CACHED_NSE_ALL
WSTCSTPAPR.NS,West Coast Paper Mills Limited,EQ,CACHED_NSE_ALL
XCHANGING.NS,Xchanging Solutions Limited,EQ,CACHED_NSE_ALL
XELPMOC.NS,Xelpmoc Design And Tech Limited,EQ,CACHED_NSE_ALL
XPROINDIA.NS,Xpro India Limited,EQ,CACHED_NSE_ALL
XTGLOBAL.NS,Xtglobal Infotech Limited,EQ,CACHED_NSE_ALL
YASHO.NS,Yasho Industries Limited,EQ,CACHED_NSE_ALL
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,EQ,CACHED_NSE_ALL
YATRA.NS,Yatra Online Limited,EQ,CACHED_NSE_ALL
YESBANK.NS,Yes Bank Limited,EQ,CACHED_NSE_ALL
YUKEN.NS,Yuken India Limited,EQ,CACHED_NSE_ALL
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,EQ,CACHED_NSE_ALL
ZEEL.NS,Zee Entertainment Enterprises Limited,EQ,CACHED_NSE_ALL
ZEELEARN.NS,Zee Learn Limited,BE,CACHED_NSE_ALL
ZEEMEDIA.NS,Zee Media Corporation Limited,EQ,CACHED_NSE_ALL
ZENITHEXPO.NS,Zenith Exports Limited,EQ,CACHED_NSE_ALL
ZENITHSTL.NS,Zenith Steel Pipes & Industries Limited,EQ,CACHED_NSE_ALL
ZENSARTECH.NS,Zensar Technologies Limited,EQ,CACHED_NSE_ALL
ZENTEC.NS,Zen Technologies Limited,EQ,CACHED_NSE_ALL
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,EQ,CACHED_NSE_ALL
ZFSTEERING.NS,ZF Steering Gear (India) Limited,EQ,CACHED_NSE_ALL
ZIMLAB.NS,Zim Laboratories Limited,BE,CACHED_NSE_ALL
ZODIAC.NS,Zodiac Energy Limited,BE,CACHED_NSE_ALL
ZODIACLOTH.NS,Zodiac Clothing Company Limited,EQ,CACHED_NSE_ALL
ZOTA.NS,Zota Health Care LImited,EQ,CACHED_NSE_ALL
ZSARACOM.NS,Saraswati Commercial India Limited,EQ,CACHED_NSE_ALL
ZUARI.NS,Zuari Agro Chemicals Limited,EQ,CACHED_NSE_ALL
ZUARIIND.NS,ZUARI INDUSTRIES LIMITED,EQ,CACHED_NSE_ALL
ZYDUSLIFE.NS,Zydus Lifesciences Limited,EQ,CACHED_NSE_ALL
ZYDUSWELL.NS,Zydus Wellness Limited,EQ,CACHED_NSE_ALL
